1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	1	2	3	4	5	6	7	
1	16	19	8	7	1	22	18	21	5	20	17	4	3	2	2	3	4	17	1	5	21	18	22	6	7	8	19	16	
16	2	16	19	8	7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	
19	16	3	16	19	8	1	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	
8	19	16	4	16	19	8	7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	1	1	
7	8	19	16	5	16	19	1	7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	
6	7	8	19	16	6	16	19	8	7	6	22	18	21	5	20	1	4	3	2	2	3	4	17	20	5	21	18	22	
22	6	7	8	19	16	7	16	19	8	7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	1	21	18	
18	22	6	7	8	19	16	8	16	19	8	7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	
21	18	22	6	7	8	19	16	9	16	19	8	7	6	22	18	21	5	20	17	4	3	2	1	1	1	17	20	5	
5	21	18	22	6	7	8	19	16	10	16	19	8	7	6	22	18	21	5	1	17	4	3	1	2	3	4	17	20	
20	5	21	18	22	1	1	1	19	16	11	16	19	8	7	6	22	1	21	5	20	17	4	3	2	2	3	4	17	
17	20	5	21	18	22	6	7	8	19	16	12	16	19	8	7	6	22	18	21	5	20	17	4	1	2	2	3	4	
4	17	20	5	21	18	22	6	7	8	19	16	13	16	19	8	7	6	22	18	1	5	20	17	4	3	2	2	3	
3	4	17	20	1	21	18	22	6	7	8	19	16	14	16	19	8	7	6	22	18	21	5	20	17	1	3	2	2	
2	3	4	17	20	5	21	18	22	6	7	8	19	16	15	1	19	8	7	6	22	18	21	5	20	17	4	3	2	
2	1	1	1	17	20	5	21	18	22	6	7	8	19	16	16	16	19	8	7	6	1	18	21	5	20	17	4	3	
3	1	2	3	4	17	20	5	21	18	22	6	7	8	19	1	17	16	1	8	7	6	22	18	21	5	20	17	4	
4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	18	16	19	8	7	6	22	18	21	1	20	17	
17	4	1	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	19	16	19	8	7	6	22	18	21	5	20	
20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	20	16	19	8	7	6	22	18	21	5	
5	20	17	1	3	2	2	3	4	17	20	5	21	18	22	6	7	8	1	16	21	16	19	8	7	6	22	18	21	
21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	22	16	19	8	7	6	22	18	
18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	1	16	19	8	7	1	22	
22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	2	16	19	8	7	6	
6	22	18	21	1	20	17	4	3	2	2	3	4	17	20	5	21	1	22	6	7	8	19	16	3	16	19	8	1	
7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	4	16	19	8	
8	7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	21	18	22	6	7	8	19	16	5	16	19	
19	8	7	6	22	18	21	5	20	17	4	3	2	2	3	4	1	20	5	21	18	1	6	7	8	19	16	6	16	
16	19	8	7	6	22	18	21	5	20	17	4	3	2	2	3	4	17	20	5	1	18	22	6	7	8	19	16	7	
1	15	14	13	1	12	11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	
15	2	15	14	13	5	12	11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	1	13	14	
14	15	3	15	14	13	5	12	11	1	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	
13	14	15	4	15	14	13	5	12	11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	
5	13	14	15	5	15	14	13	5	12	1	10	4	9	3	8	6	2	7	7	2	6	8	3	9	1	10	11	12	
12	5	13	14	15	6	15	14	13	5	12	11	10	4	9	3	8	6	2	7	7	2	6	8	1	9	4	10	11	
11	12	5	13	14	15	7	15	14	13	5	1	11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	
10	11	12	5	13	14	15	8	15	14	13	5	12	11	10	4	9	3	8	6	2	7	7	1	6	8	3	9	4	
4	10	11	12	1	13	14	15	9	15	14	13	5	12	11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	
9	4	10	11	12	5	13	14	15	10	15	14	1	5	12	11	10	4	9	3	8	6	2	7	7	2	6	8	3	
3	9	4	10	11	12	5	13	14	15	11	15	14	13	5	12	11	10	4	9	3	8	6	1	7	7	2	1	8	
8	3	9	1	10	11	12	5	13	14	15	12	15	1	13	5	12	11	10	4	9	3	8	6	2	7	7	2	6	
6	8	1	9	4	10	11	12	5	13	14	15	13	15	14	13	5	12	11	10	4	9	3	8	6	2	7	7	2	
2	6	8	3	9	4	10	11	12	5	13	14	15	14	1	14	13	5	12	11	10	4	9	3	8	6	2	7	1	
7	1	6	8	3	9	4	10	11	12	5	13	14	15	15	15	14	13	5	12	11	10	4	9	1	8	6	2	1	
7	7	2	6	8	3	9	4	10	11	12	5	1	1	1	16	15	14	13	5	12	11	10	4	9	3	8	1	2	
2	7	7	2	6	8	3	9	4	1	1	1	5	13	14	15	17	15	14	13	5	12	11	10	4	9	3	8	6	
6	1	7	7	2	1	8	3	1	4	10	11	12	5	13	14	15	18	15	14	13	5	12	11	10	1	9	3	8	
8	6	2	7	7	2	6	1	3	9	4	10	11	12	5	13	14	15	19	15	14	13	5	12	11	10	4	9	3	
3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	20	15	14	13	5	12	11	10	4	9	
9	3	8	6	2	7	1	2	6	8	3	9	4	10	11	12	5	13	14	15	21	15	14	13	5	12	11	10	4	
4	9	1	8	6	2	1	7	2	6	8	3	9	4	10	11	12	5	13	14	15	22	15	14	13	5	12	11	10	
10	4	9	3	8	1	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	1	15	14	13	1	12	11	
11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	2	15	14	13	5	12	
12	11	10	1	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	3	15	14	13	5	
5	12	11	10	4	9	3	1	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	4	15	14	13	
13	5	12	11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	5	15	14	
14	13	5	12	11	10	4	9	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	6	15	
15	14	13	5	12	11	10	4	1	3	8	6	2	7	7	2	6	8	3	9	4	10	11	12	5	13	14	15	7	
1	13	22	21	20	19	18	11	15	17	10	16	14	12	9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	
13	2	13	22	21	20	19	18	11	15	17	10	16	1	12	9	9	12	14	16	10	17	15	11	18	19	20	21	22	
22	13	3	13	22	21	20	19	18	11	15	17	10	16	14	12	9	9	12	14	16	10	17	15	11	18	19	20	21	
21	22	13	4	13	22	21	20	19	18	1	15	17	10	16	14	12	9	9	12	14	16	10	17	15	11	18	19	20	
20	21	22	13	5	13	22	21	20	19	18	11	15	17	10	1	14	12	9	9	12	14	16	10	17	15	11	18	19	
19	20	21	22	13	6	13	22	21	20	19	18	11	15	17	10	16	14	12	9	9	12	14	16	10	17	15	11	18	
18	19	20	21	22	13	7	13	22	21	20	19	18	11	1	17	10	16	14	12	9	9	12	14	16	10	17	15	11	
11	18	19	20	21	22	13	8	13	22	21	20	19	18	11	15	1	10	16	14	12	9	9	12	14	16	10	17	15	
15	11	18	19	20	21	22	13	9	13	22	21	20	19	18	11	15	17	10	16	14	12	9	9	12	14	16	10	17	
17	15	11	18	19	20	21	22	13	10	13	22	21	20	19	18	11	15	17	10	16	14	12	9	9	12	14	16	10	
10	17	15	11	18	19	20	21	22	13	11	13	22	21	20	19	18	11	15	17	10	16	14	12	9	9	12	14	16	
16	10	17	15	11	18	19	20	21	22	13	12	1	22	21	20	19	1	11	15	17	10	16	14	12	9	9	12	14	
14	16	10	17	15	11	18	19	20	21	22	13	13	13	22	21	20	19	18	11	15	17	10	16	14	12	9	9	12	
12	14	16	10	17	15	11	18	19	20	21	22	1	14	13	22	21	20	1	18	11	15	17	10	16	14	12	9	9	
9	12	14	16	10	17	15	11	18	19	20	21	22	13	15	13	22	21	20	19	18	11	15	17	10	16	14	12	9	
9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	16	13	22	21	1	19	18	11	15	17	10	16	14	12	
12	9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	17	13	22	21	20	19	18	11	15	17	10	16	14	
14	12	9	9	12	14	16	10	17	15	1	18	19	20	21	22	13	18	13	22	1	20	19	18	11	15	17	10	16	
16	14	12	9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	19	13	22	21	20	19	18	11	15	17	10	
10	16	14	12	9	9	12	14	16	1	17	15	11	18	19	20	21	22	13	20	13	1	21	20	19	18	11	15	17	
17	10	16	14	12	9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	21	13	22	21	20	19	18	11	15	
15	17	10	16	14	12	9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	22	13	22	21	20	19	18	11	
11	15	17	10	16	14	12	9	1	12	14	16	10	17	1	11	18	19	20	21	22	13	1	13	22	21	20	19	18	
18	11	15	17	10	16	14	12	1	9	12	14	16	10	17	15	11	1	1	1	1	1	13	2	13	22	21	20	19	
19	18	11	15	17	10	16	14	12	9	9	1	14	16	10	17	15	11	18	19	20	21	22	13	3	13	22	21	20	
20	19	18	11	15	17	10	16	14	12	9	9	12	1	16	10	1	15	11	18	19	20	21	22	13	4	13	22	21	
21	20	19	18	11	15	17	10	16	14	12	9	9	12	14	1	10	17	15	11	18	19	20	21	22	13	5	13	22	
22	21	20	19	18	11	15	17	10	16	14	1	9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	6	13	
13	22	21	20	19	18	11	15	17	1	16	14	12	9	9	12	14	16	10	17	15	11	18	19	20	21	22	13	7	
